Price,Close,High,Low,Open,Volume
Ticker,BND,BND,BND,BND,BND
Date,,,,,
2016-02-03,62.38406753540039,62.536724119439995,62.2543030331438,62.33063714863899,3238200
2016-02-04,62.429840087890625,62.48327045474672,62.353511824306665,62.39167304436203,1179000
2016-02-05,62.368797302246094,62.43749684030634,62.28483443543652,62.36116272613378,2360200
2016-02-08,62.63595199584961,62.697016960492626,62.47566083126836,62.52909121946211,2519500
2016-02-09,62.6282958984375,62.75805452404271,62.567230960456335,62.75041995092681,2354500
2016-02-10,62.75803756713867,62.765672138191746,62.5290470233179,62.66644018491608,2553900
2016-02-11,62.79621124267578,63.032836404527885,62.758050026776964,62.97177147092266,1887700
2016-02-12,62.59012222290039,62.74277872820143,62.506159397943094,62.71225208591914,1474600
2016-02-16,62.49854278564453,62.536709834673935,62.43748366006118,62.50617736014523,1488800
2016-02-17,62.48329162597656,62.49855495447574,62.330635047083966,62.44512456951581,2158200
2016-02-18,62.697025299072266,62.704659876536915,62.48330371787272,62.48330371787272,1819100
2016-02-19,62.613040924072266,62.70463835177622,62.59014302301486,62.63593882512967,1862600
2016-02-22,62.6282958984375,62.65882254395507,62.567230960456335,62.6282958984375,1596900
2016-02-23,62.66646957397461,62.76570157378768,62.513813022149485,62.54434549720934,2243700
2016-02-24,62.712303161621094,62.96418601816523,62.67413609247467,62.77336231938738,2434300
2016-02-25,62.80387496948242,62.88783783629793,62.765713735868744,62.77334248850631,2407600
2016-02-26,62.74278259277344,62.750417165550445,62.61302397292797,62.681723480975585,1628400
2016-02-29,62.78096389770508,62.83439427233863,62.68936647398724,62.68936647398724,1827800
2016-03-01,62.570640563964844,62.845979391312724,62.50945869636127,62.845979391312724,2546300
2016-03-02,62.53245162963867,62.57068959745851,62.44831993117592,62.52480170200067,2137300
2016-03-03,62.56298065185547,62.67005618705202,62.51708696878621,62.54768081243937,2750500
2016-03-04,62.53245162963867,62.616583328101434,62.44831993117592,62.601283472825436,1147700
2016-03-07,62.517112731933594,62.5477065881944,62.46357494227252,62.49416879853334,1303200
2016-03-08,62.7236213684082,62.81539710429983,62.7159714453567,62.76950923635401,1713100
2016-03-09,62.61653518676758,62.715960828880064,62.593585421498005,62.631829195100046,2010000
2016-03-10,62.5859260559082,62.731239522723484,62.5323882870438,62.685351673748045,1785600
2016-03-11,62.5018196105957,62.63948904813725,62.5018196105957,62.63948904813725,1422300
2016-03-14,62.639495849609375,62.69303364584531,62.56301411715548,62.58595805337344,1534200
2016-03-15,62.57826614379883,62.723585422589345,62.555322222974695,62.700641501765205,1870200
2016-03-16,62.82305145263672,62.82305145263671,62.49417476043513,62.53241854320494,1402900
2016-03-17,62.9606819152832,62.97597591781169,62.85360639204868,62.8765503134306,1571000
2016-03-18,63.01427459716797,63.06781240544626,62.96073678888968,63.01427459716797,1219400
2016-03-21,62.89949035644531,62.94538403155773,62.876546436478115,62.94538403155773,1613600
2016-03-22,62.88418960571289,63.03715294586253,62.861245688208186,63.01420902835782,2150200
2016-03-23,63.021873474121094,63.0295233934453,62.891854021503256,62.92244202844261,1234500
2016-03-24,62.94539260864258,63.11364998972185,62.87655500418299,63.11364998972185,1752300
2016-03-28,62.975990295410156,63.05247783105003,62.930102442169996,62.93775236276992,2369600
2016-03-29,63.236053466796875,63.28194133338018,63.03719631963354,63.06014025292519,1841800
2016-03-30,63.21308898925781,63.281920766762454,63.128957371076915,63.19778914858155,1624300
2016-03-31,63.335506439208984,63.4196381210184,63.24373066645975,63.266674609647055,3037600
2016-04-01,63.40669250488281,63.452676387324885,63.25340315109098,63.345376763366076,3027400
2016-04-04,63.40669250488281,63.50632619930428,63.383694716270824,63.43734452825022,1452400
2016-04-05,63.52170181274414,63.60600956131473,63.52170181274414,63.58301760214012,2149200
2016-04-06,63.49108123779297,63.55239706323008,63.46042917247337,63.53707103057028,1833100
2016-04-07,63.697998046875,63.72865594869694,63.61369027871387,63.675006082357754,1533400
2016-04-08,63.644309997558594,63.66730194828197,63.59066016340627,63.65963601557639,1402100
2016-04-11,63.636653900146484,63.66731178831373,63.5600121034255,63.60599601197924,1214400
2016-04-12,63.537044525146484,63.5983603250048,63.475728725288164,63.55237055141281,2388000
2016-04-13,63.57537078857422,63.61369463032248,63.46041095812399,63.51406082813319,1749400
2016-04-14,63.52170181274414,63.598349473186865,63.49870985356953,63.57535166661674,1617200
2016-04-15,63.66731643676758,63.72096628312876,63.58300870000076,63.606000655956315,1181000
2016-04-18,63.644309997558594,63.644309997558594,63.582994230700685,63.62897813214743,1395400
2016-04-19,63.68265914916992,63.68265914916992,63.56769933926181,63.64434116166596,1163600
2016-04-20,63.50637435913086,63.728639705139905,63.50637435913085,63.69798181113224,2388600
2016-04-21,63.429744720458984,63.506386546488606,63.36842892067668,63.46040262035014,1683900
2016-04-22,63.40669250488281,63.521652210987995,63.39136064580815,63.47566832854592,5115300
2016-04-25,63.33007049560547,63.43737016292345,63.3224104103637,63.39905219453464,2483300
2016-04-26,63.238162994384766,63.36078879650959,63.18451310956787,63.36078879650959,1689600
2016-04-27,63.429744720458984,63.468062709775545,63.26879513157782,63.314779057716294,1456400
2016-04-28,63.544734954833984,63.59071889875364,63.41443736806367,63.445095279809706,1625800
2016-04-29,63.59069061279297,63.59835654916926,63.475724956733266,63.514048791218556,2856900
2016-05-02,63.47856903076172,63.57071901857054,63.455525674832664,63.57071901857054,2443700
2016-05-03,63.65523147583008,63.708987620239334,63.616831718831904,63.70130649704364,1765500
2016-05-04,63.67820739746094,63.74732572141098,63.60909493248554,63.693569628994126,2868300
2016-05-05,63.79343795776367,63.81647545954427,63.6398507065743,63.7089632119161,1270700
2016-05-06,63.76270294189453,63.81645905188755,63.716627950179536,63.79342155603005,1520600
2016-05-09,63.80879211425781,63.847191855205175,63.762717112303264,63.8241543542279,1373200
2016-05-10,63.80879211425781,63.86255409517527,63.762717112303264,63.808792114257805,1889300
2016-05-11,63.82413864135742,63.9393319768622,63.79342002795772,63.847176136663094,2381000
2016-05-12,63.831825256347656,63.87790025092676,63.78574440279162,63.81646301883667,1653300
2016-05-13,63.90092086791992,63.92395835912381,63.808765044129,63.86252700223857,1397400
2016-05-16,63.76270294189453,63.854858784301086,63.75502182361651,63.854858784301086,3132000
2016-05-17,63.71662521362305,63.839493805911495,63.69358771875498,63.839493805911495,1735900
2016-05-18,63.41714096069336,63.67824044250544,63.371060101155344,63.67824044250544,1685900
2016-05-19,63.48625946044922,63.50162170140605,63.424822214578356,63.45554083751379,1464000
2016-05-20,63.48625946044922,63.563053088298666,63.44786557601361,63.478584198949044,2044000
2016-05-23,63.50161361694336,63.56304499601507,63.4555327589177,63.532332235967964,1310700
2016-05-24,63.47090530395508,63.509299189736886,63.4017869351823,63.50162392796759,2656800
2016-05-25,63.447914123535156,63.509345557432376,63.42487074446814,63.48630803734808,1474800
2016-05-26,63.555355072021484,63.60143006043924,63.4862367304187,63.52463646008427,1571700
2016-05-27,63.53232192993164,63.593753299038134,63.470884701848604,63.58607803976016,2045600
2016-05-31,63.586082458496094,63.655194950659876,63.43248937761498,63.47857023136779,1361400
2016-06-01,63.6084098815918,63.700748355577986,63.56223477363774,63.66996690726227,1625600
2016-06-02,63.7315788269043,63.78544493515095,63.66232491814381,63.67771271865765,1503200
2016-06-03,64.13162994384766,64.15472041640227,64.0008132874882,64.03929153745588,1964500
2016-06-06,64.03160095214844,64.06238238093043,63.97003809458448,64.04699460201805,1603100
2016-06-07,64.03932189941406,64.10088478016753,64.02392824374597,64.08549112449944,1283100
2016-06-08,64.11627960205078,64.1239764307296,64.06241354321921,64.10089181565323,1374500
2016-06-09,64.17788696289062,64.23175305904977,64.1548023318173,64.23175305904977,1611200
2016-06-10,64.23939514160156,64.31634580324871,64.20091687529842,64.24708609809487,1575300
2016-06-13,64.25477600097656,64.31633887204347,64.2393882186891,64.3009452187975,1681500
2016-06-14,64.2470932006836,64.3471343557478,64.23170541503669,64.3471343557478,1524200
2016-06-15,64.393310546875,64.44717660890373,64.28557842281755,64.30096621012842,1345100
2016-06-16,64.46253967285156,64.57027762654864,64.40098267625662,64.50101793281182,1111400
2016-06-17,64.37022399902344,64.4394778462851,64.3240488965554,64.41639323053121,1860800
2016-06-20,64.2239990234375,64.27786507162043,64.20861124008192,64.23939267775201,2347500
2016-06-21,64.1393814086914,64.2548103859723,64.1239936181694,64.2394225954503,1785100
2016-06-22,64.16246032714844,64.19324177641825,64.1162910887243,64.16246032714844,1337700
2016-06-23,64.04705047607422,64.15478263531709,64.03935364442478,64.0778260607473,1152800
2016-06-24,64.40869140625,64.5779864032621,64.3856067922865,64.51642351871956,2030400
2016-06-27,64.73187255859375,64.77034494569867,64.64722508762188,64.76265399085241,2465500
2016-06-28,64.80884552001953,64.831930134423,64.73189484835463,64.831930134423,2971800
2016-06-29,64.7857666015625,64.89349872555712,64.73959149773593,64.88580189642595,2425700
2016-06-30,64.87037658691406,64.95502404551398,64.78572912831414,64.80111690671548,3362300
2016-07-01,65.05083465576172,65.1356471635615,64.95059848341407,65.10480571687026,2531600
2016-07-05,65.27445220947266,65.31299961871645,65.1433745473058,65.22818708301112,3193800
2016-07-06,65.39006042480469,65.39006042480469,65.25127689490544,65.33608937886625,1936800
2016-07-07,65.28214263916016,65.35924332172124,65.21275378957668,65.28214263916016,2032500
2016-07-08,65.45172882080078,65.47485842359983,65.28981571880591,65.38234001240363,1748000
2016-07-11,65.25900268554688,65.41320402624342,65.23587307268281,65.39007441337934,2617100
2016-07-12,64.99685668945312,65.17418763608269,64.94288563407841,65.17418763608269,1775400
2016-07-13,65.11249542236328,65.17417830035701,65.09707764406636,65.15876052206008,1352500
2016-07-14,65.01227569580078,65.06624675219315,64.95059280780838,64.99685791500467,1621500
2016-07-15,64.80411529541016,64.96602849455324,64.76556201267869,64.96602849455324,2233900
2016-07-18,64.82723236083984,64.92746264116894,64.76554947337398,64.91975080963473,2155800
2016-07-19,64.9274673461914,64.94289101037752,64.85036667247387,64.89662590022351,1559600
2016-07-20,64.85806274414062,64.88890418261408,64.8040916974128,64.88890418261408,1688100
2016-07-21,64.93518829345703,64.94290012663262,64.7270099745522,64.80411654149779,2076000
2016-07-22,64.94288635253906,64.98143374543096,64.83493835819155,64.87349163348736,1612000
2016-07-25,64.90430450439453,64.98140513864021,64.87346307421599,64.94285776271803,1204600
2016-07-26,64.8966064453125,64.97370709591657,64.85034723143058,64.97370709591657,2385100
2016-07-27,65.08936309814453,65.08936309814453,64.91973813194016,64.9351617919966,1575400
2016-07-28,65.05083465576172,65.1125116667397,64.97372809783138,65.04312282348779,1418900
2016-07-29,65.25900268554688,65.25900268554688,65.10480134485034,65.14334873882243,2757900
2016-08-01,65.05425262451172,65.23193575773958,65.04652573335632,65.08515429524226,3705700
2016-08-02,64.99249267578125,65.08519774986812,64.93069518695165,65.03112126345786,4575700
2016-08-03,64.99249267578125,65.03112126345786,64.87661870054139,64.99249267578125,3472400
2016-08-04,65.10833740234375,65.18558864210522,65.0774357276608,65.10061051020006,1202000
2016-08-05,64.89205169677734,65.08518280301776,64.87660380159132,65.08518280301776,2018700
2016-08-08,64.89978790283203,64.94613748893379,64.7993559410856,64.86115931848425,1843100
2016-08-09,65.0851821899414,65.0851821899414,64.93067966396188,64.93840066453535,2262700
2016-08-10,65.17017364501953,65.1933484392558,65.08519547022338,65.1315450586959,1672200
2016-08-11,65.00019836425781,65.19332945183734,64.95384878928449,65.19332945183734,1760100
2016-08-12,65.14698028564453,65.25513322385626,65.13152649796109,65.20878364859212,1606000
2016-08-15,65.03885650634766,65.13928259574176,65.03112960904173,65.0620313043697,1942500
2016-08-16,65.00794219970703,65.06974557837333,64.97704051037388,65.0620186825664,2163100
2016-08-17,65.10833740234375,65.15468696742226,65.00791138004301,65.03881305472596,2024600
2016-08-18,65.17788696289062,65.20878864673297,65.07745501692959,65.1392583846143,1750900
2016-08-19,65.0465087890625,65.09286423002847,64.95380969490957,65.06196256734766,1995100
2016-08-22,65.13923645019531,65.16241123180001,65.0697121053812,65.1160616685906,1388100
2016-08-23,65.17017364501953,65.23969802772832,65.13927195473958,65.23197702557941,1668300
2016-08-24,65.16246795654297,65.2397192604374,65.1392931547643,65.22427135721719,2083300
2016-08-25,65.0929183959961,65.18561756728707,65.08519150042372,65.13926798164158,1737800
2016-08-26,64.9306869506836,65.27059372476265,64.9306869506836,65.18561555776934,2874500
2016-08-29,65.15470886230469,65.15470886230469,65.0311080159293,65.06973659573686,1446800
2016-08-30,65.10062408447266,65.17015434048014,65.06972829723935,65.17015434048014,4750700
2016-08-31,65.05425262451172,65.16240552512309,65.05425262451172,65.1237828571282,1911900
2016-09-01,65.14407348632812,65.16729404951704,64.94281876279933,64.94281876279933,3108600
2016-09-02,65.05115509033203,65.12081674751799,64.97375128050358,65.12081674751799,1797500
2016-09-06,65.24470520019531,65.29114633177275,65.03570829702572,65.09763374281934,4316100
2016-09-07,65.25242614746094,65.32982997677561,65.23694183827782,65.32982997677561,1849500
2016-09-08,65.00477600097656,65.18280434287021,64.91962995727515,65.15184160829354,3475600
2016-09-09,64.7183609008789,64.87316863417546,64.6873981731123,64.79576476752719,2888900
2016-09-12,64.74158477783203,64.77254750718046,64.64096033660222,64.67192306595065,3191000
2016-09-13,64.55580139160156,64.84219624608616,64.47065537931275,64.84219624608616,2669800
2016-09-14,64.64093780517578,64.71059949277569,64.55579180553052,64.57127021204116,2124500
2016-09-15,64.69509887695312,64.718319431515,64.5557696440492,64.6099529065378,1817200
2016-09-16,64.74931335449219,64.78027607734576,64.67190950012603,64.74931335449219,1307800
2016-09-19,64.70284271240234,64.7647681355177,64.67962215511743,64.74154757823278,1558100
2016-09-20,64.7183609008789,64.83446965361956,64.7183609008789,64.75706578697128,1260900
2016-09-21,64.9040756225586,64.9040756225586,64.65637991868238,64.67186422203606,1979800
2016-09-22,65.03568267822266,65.09760809962266,64.95054260571416,64.97376316235587,1473900
2016-09-23,65.02020263671875,65.08212805655785,65.00472423452551,65.04342319277514,1441500
2016-09-26,65.12860107421875,65.15182164165056,65.05893937192333,65.08215993935514,1709200
2016-09-27,65.20602416992188,65.22924474420374,65.12087812719655,65.2215084898016,2458100
2016-09-28,65.20602416992188,65.25247122402332,65.15958302135813,65.20602416992188,2284600
2016-09-29,65.2137451171875,65.2601862506449,65.1053785354297,65.12859910215839,2886200
2016-09-30,65.12860107421875,65.23696765925784,65.03571289895555,65.21374709182604,1663600
2016-10-03,65.05960845947266,65.15267475776199,65.02082935597032,65.10613865018709,1509200
2016-10-04,64.84243774414062,65.0285643608922,64.83468074269226,65.02080735944384,1815500
2016-10-05,64.73380279541016,64.88890717803693,64.71053772970143,64.88115610070264,2666100
2016-10-06,64.71060943603516,64.80366980199098,64.66407333619776,64.7261175247413,1148500
2016-10-07,64.76485443115234,64.78036250975585,64.60974406083915,64.77260551202627,1783300
2016-10-10,64.69506072998047,64.70281772860265,64.6097514957053,64.66403865234801,1425500
2016-10-11,64.59423828125,64.70281258590576,64.58648128324435,64.66403351273334,1476700
